"ad_date","campaign_id","adset_id","spend","impressions","reach","clicks","leads","value","url_parameters","total"
2022-05-05,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,10441,49500,45292,274,4,13675,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-12-31,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1600,4270,1383,19,1,1269,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-20,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,4955,13682,9360,138,3,6061,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-17,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,3665,12257,7079,122,1,4415,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-09,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,3510,1879,2208,10,1,3099,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-10-25,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,376,2713,1880,26,0,458,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-04-24,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1139,8829,3956,68,1,1237,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-12-27,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,6731,13171,4135,105,1,9222,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-04,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,3354,14412,18147,353,11,5165,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-06,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,8775,6787,6058,32,1,8790,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-10-03,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,12,36,19,0,0,12,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-05-29,wHoozjerL5GYr6gvvxnn1Q==,gAoh0JEq+LNsLjueG/FkLg==,3271,12777,4580,69,1,2954,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-12-05,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,2995,12096,18407,39,1,6238,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-27,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2684,9077,10492,340,5,2200,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-20,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2244,8681,6570,46,4,1859,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-04,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1857,6916,6218,118,0,1453,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-09,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,8919,10324,10431,79,4,15313,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-09-16,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,1173,19546,30569,53,1,1702,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-10-15,wZXc8Eos3JfIQ0EbtDy/Hw==,M2bqycLxxMg4Sb1OesrcPg==,129,55,109,0,0,222,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,
2021-06-06,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1846,13903,7424,95,0,3063,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-08-20,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",26287,45182,123782,614,7,26933,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-20,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",6087,119557,73557,798,10,6633,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2020-11-12,OL3wfqCd6TPOleVAcp2yew==,NVhnPAcdYyNcN44Qbfexxw==,34,209,52,2,0,34,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-13,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1206,22025,5686,114,1,1532,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-21,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,2489,9303,11573,21,1,4035,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-06-17,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1300,6003,8065,112,1,2116,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-06-19,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,11857,28582,47927,201,5,17292,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-12-27,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1002,2861,2482,6,1,1092,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-19,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,3974,8916,16955,133,2,9200,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-15,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,694,2407,1354,60,1,619,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-05,+1TVQ0Ksk5C1R7k9dKSrpg==,QBLf/5REFjL80pmdlrLGCw==,11,16,49,0,0,15,"",
2021-07-12,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,16487,19825,30784,126,6,13683,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-07,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,32,44,48,0,0,34,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-05-12,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,50967,6672,28035,111,3,59143,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-03-10,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,702,7257,4653,4,0,590,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2022-04-07,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,4631,22966,27815,459,1,4964,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-18,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,4106,32401,65926,178,5,5353,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2020-12-31,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,0,0,0,0,0,0,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-07-11,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2171,6453,5084,26,1,4444,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2020-12-26,wZXc8Eos3JfIQ0EbtDy/Hw==,aIdD3fJn3Gl6WFPXa6ZZyA==,1068,5274,6693,3,0,1692,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2022-05-12,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",758,11512,6236,38,2,1164,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-11-17,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1760,6004,5413,4,1,1623,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-06,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,37166,71831,58663,161,19,36547,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-06-20,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,14071,23450,4855,64,6,15151,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-04-09,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",3214,63101,16928,210,10,3005,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-31,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,760,13652,11973,64,4,674,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-09-20,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1254,897,3291,30,1,1784,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-13,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1868,2283,4865,28,1,3052,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2020-12-28,wZXc8Eos3JfIQ0EbtDy/Hw==,aIdD3fJn3Gl6WFPXa6ZZyA==,1296,1717,3835,0,0,1390,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-09-18,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,25885,12421,56669,103,15,22902,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-27,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,3990,1334,1658,88,2,6643,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-11,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,97002,33542,23605,687,5,143672,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-01-21,wZXc8Eos3JfIQ0EbtDy/Hw==,aIdD3fJn3Gl6WFPXa6ZZyA==,218,1483,1209,0,0,287,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-09-28,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,33,26,48,0,0,57,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-03,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,1293,1613,5040,20,2,1787,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-04-06,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,429,273,286,4,0,398,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2022-04-17,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",5400,19455,32728,122,2,8018,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-05-26,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,20438,278525,205265,1346,124,28580,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-17,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,5873,6117,8478,80,0,6520,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-03,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1432,1339,2826,34,1,1590,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-03-21,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,14536,45072,9148,509,8,19770,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-09-25,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,2259,16203,43001,302,4,1853,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-18,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",27320,43755,37725,170,13,31146,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-11,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2000,3274,3014,18,0,3023,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-05,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,35695,133513,118614,742,9,49716,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-23,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",35226,40279,32070,797,15,30196,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-05,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,4865,8640,6092,106,2,5820,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-24,wHoozjerL5GYr6gvvxnn1Q==,gAoh0JEq+LNsLjueG/FkLg==,2822,22756,7689,54,0,4659,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-03-27,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,22314,24121,20499,314,3,20317,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-12-12,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,369,2982,2424,7,1,429,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-09-18,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,7795,36559,17648,315,1,15837,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-13,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,360,64,95,4,0,318,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2021-07-15,yaS9WL9gilMlc/ztuJKtdw==,TcH4JjAaOH8sfVIQOYMuIg==,1021,5370,2375,50,0,1753,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,
2021-09-15,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",33908,15175,33942,327,0,36361,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-09,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,28302,58488,13995,284,3,22855,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-03-20,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,682,92,123,2,0,621,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2021-07-05,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,934,16785,8332,213,6,1628,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-10,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2413,9017,15323,193,4,1895,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-22,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,1017,4806,2181,104,1,2133,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-06-23,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1268,14911,21281,163,7,1026,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-06-16,wHoozjerL5GYr6gvvxnn1Q==,mMVUJgUJWaZ7irsgOzCOGw==,1977,6837,6269,102,2,3258,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-05-23,wHoozjerL5GYr6gvvxnn1Q==,gAoh0JEq+LNsLjueG/FkLg==,1462,15184,15819,39,2,2313,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-29,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,3119,2975,10040,57,1,2453,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-20,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,1161,1232,2099,41,1,2693,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-05-25,wHoozjerL5GYr6gvvxnn1Q==,gAoh0JEq+LNsLjueG/FkLg==,4201,20708,14666,32,0,3969,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-12,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,6993,31789,31011,88,2,11903,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-05-13,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-11-14,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,1401,3460,5519,38,1,2842,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-05-04,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,12013,37961,25894,86,4,15729,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-11-03,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,357,748,3218,10,0,360,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-26,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,1363,1952,11803,26,1,3396,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-10,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1936,10161,18294,149,4,3268,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-03-22,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,251,30,98,1,0,203,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2022-06-08,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,3033,23449,22845,60,4,4491,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-01-02,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-21,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,6181,7733,7412,68,2,4854,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-30,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,5274,16461,9076,155,1,8271,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-08-13,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,18266,98595,82198,1101,21,18625,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-15,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2721,5304,4643,11,0,3947,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-04-21,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",8331,29609,24493,371,5,12490,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-12-26,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2086,8559,15311,67,4,3344,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-31,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,5840,5377,5508,155,3,5631,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-07-01,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",10464,6533,29569,143,4,13084,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-01-03,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-03-29,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,2824,10784,55209,486,3,2454,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-29,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1998,860,2529,18,0,3266,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2020-11-26,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,1423,8790,4867,185,7,1711,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-05-28,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,4115,6452,13323,46,2,3369,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-03-13,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,81,3616,5366,0,0,138,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-08-29,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,19237,86638,105487,252,29,33308,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-20,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1611,23946,21723,106,2,1835,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-08-06,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2494,8177,10491,233,0,2164,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-06-24,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1130,17881,6971,282,2,991,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-05-24,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,4059,21956,19825,19,1,4277,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-11,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,9834,33457,25617,103,1,20731,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-03-20,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,27690,65292,13220,592,9,40859,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-10-16,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1253,3352,7580,40,1,1717,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-02,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,2057,2664,2116,36,0,1673,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-03,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,12000,51678,16722,70,0,18586,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-16,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1524,538,2499,6,0,1582,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-30,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,321,2284,3648,14,0,523,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-08,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2006,20096,12727,161,2,2240,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-06-12,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2409,4156,18210,82,0,1853,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-15,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",5399,49850,30402,312,7,7582,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-10,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,13334,45648,12145,188,1,15048,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-16,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,9771,52968,24338,164,13,12816,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-08,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,3799,43313,44922,260,13,5951,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-05-10,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,5096,46512,30411,39,3,6069,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-05-28,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",4651,17464,22006,145,0,5435,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-05-20,wHoozjerL5GYr6gvvxnn1Q==,cJsicqautY6aeTWNQ2VqgQ==,721,12804,9998,59,1,847,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-08-16,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,189,2159,2756,0,0,264,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2022-06-21,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,5111,33429,40448,103,2,4510,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2022-04-11,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,7289,6229,5524,127,1,7453,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-10-06,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,26943,67627,67340,474,12,26373,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
